id,strain,sire,dam,date.crossed,date.plug,sac,embryo.age,right.horn,left.horn,dead,horn,order,tod,placenta,embryo.wt,sex,non.recombinant.genotype,n.markers.ok,genotype.call.rate,comments
358,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,1,09:27:00,0.062,0.127,F,recombinant,235,0.9711,
359,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,2,09:32:00,0.07,0.124,F,B6/A,233,0.9628,
360,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,3,09:36:00,0.08,0.126,F,recombinant,231,0.9545,
361,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,4,09:40:00,0.091,0.127,M,recombinant,233,0.9628,
362,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,5,09:43:00,0.084,0.127,M,recombinant,236,0.9752,
363,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,6,09:48:00,0.08,0.121,F,recombinant,235,0.9711,
364,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,7,09:52:00,0.086,0.138,F,recombinant,233,0.9628,
365,B6.A-17 BC1,5222,6919,2012-10-31,2012-11-02,2012-11-15,14,3,5,0,-,8,09:56:00,0.077,0.144,F,B6/A,230,0.9504,
366,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,1,10:06:00,0.082,0.128,F,B6/B6,15,0.062,
367,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,2,10:11:00,0.072,0.132,F,B6/B6,22,0.0909,
368,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,3,10:15:00,0.08,0.127,F,B6/B6,13,0.0537,no sac
369,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,4,10:20:00,0.079,0.145,F,B6/B6,23,0.095,
370,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,5,10:23:00,0.062,0.135,F,B6/B6,14,0.0579,
371,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,6,10:27:00,0.081,0.123,F,B6/B6,23,0.095,
372,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,7,10:31:00,0.069,0.134,M,B6/B6,237,0.9793,
373,B6.A-X F1,6793,6866,2012-10-29,2012-11-02,2012-11-15,14,3,3,0,-,8,10:36:00,0.067,0.131,F,B6/B6,13,0.0537,
374,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,1,10:43:00,0.068,0.146,-,-,-,-,
375,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,2,10:49:00,0.081,0.15,F,B6/A,14,0.0579,
376,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,3,10:54:00,0.06,0.14,F,recombinant,232,0.9587,
377,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,4,10:58:00,0.089,0.142,F,B6/A,21,0.0868,
378,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,5,11:03:00,0.086,0.136,F,recombinant,178,0.7355,
379,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,6,11:07:00,0.06,0.155,F,B6/A,37,0.1529,
380,B6.A-17 BC1,5223,6879,2012-10-29,2012-11-02,2012-11-15,14,5,2,1,-,7,11:12:00,0.082,0.159,F,recombinant,233,0.9628,
381,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,1,11:24:00,0.095,0.111,F,B6/B6,234,0.9669,
382,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,2,11:30:00,0.082,0.142,M,recombinant,237,0.9793,
383,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,3,11:34:00,0.09,0.149,M,recombinant,236,0.9752,
384,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,4,11:38:00,0.064,0.145,M,recombinant,236,0.9752,
385,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,5,11:42:00,0.067,0.146,M,recombinant,234,0.9669,
386,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,6,11:46:00,0.079,0.152,F,B6/A,238,0.9835,
387,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,7,11:50:00,0.064,0.145,F,B6/B6,235,0.9711,
388,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,8,11:54:00,0.073,0.152,M,B6/A,236,0.9752,
389,B6.A-15 BC1,-,6844,-,2012-11-02,2012-11-15,14,6,3,0,-,9,11:57:00,0.077,0.145,F,recombinant,232,0.9587,
390,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,1,14:06:00,0.085,0.14,M,B6/B6,236,0.9752,
391,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,2,14:11:00,0.085,0.132,F,B6/B6,234,0.9669,
392,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,3,14:16:00,0.068,0.138,M,B6/B6,236,0.9752,
393,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,4,14:20:00,0.075,0.144,M,B6/B6,236,0.9752,
394,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,5,14:25:00,0.085,0.149,M,B6/B6,236,0.9752,
395,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,6,14:30:00,0.062,0.125,F,B6/B6,234,0.9669,
396,B6.A-X F1,6790,6889,2012-10-29,2012-11-02,2012-11-15,14,5,2,2,-,7,14:35:00,0.061,0.138,M,B6/B6,235,0.9711,
397,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,1,14:45:00,0.059,0.134,F,B6/B6,233,0.9628,tag 6804
398,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,2,14:50:00,0.086,0.142,F,B6/B6,235,0.9711,
399,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,3,14:54:00,0.08,0.151,F,recombinant,233,0.9628,
400,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,4,15:00:00,0.091,0.154,M,recombinant,232,0.9587,
401,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,5,15:04:00,0.087,0.156,M,B6/A,238,0.9835,
402,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,6,15:08:00,0.067,0.148,M,B6/B6,237,0.9793,
403,B6.A-17 BC1,484,6904,2012-10-31,2012-11-02,2012-11-15,14,3,4,0,-,7,15:12:00,0.068,0.147,M,B6/A,234,0.9669,
404,B6.A-19 BC1,4962,6880,2012-10-29,2012-11-02,2012-11-15,14,0,2,2,-,1,15:26:00,0.041,0.095,F,B6/B6,233,0.9628,
405,B6.A-19 BC1,4962,6880,2012-10-29,2012-11-02,2012-11-15,14,0,2,2,-,2,15:30:00,0.096,0.157,F,B6/A,233,0.9628,
406,B6.A-19 BC1,5214,6939,2012-10-31,2012-11-03,2012-11-16,14,3,1,0,-,1,09:11:00,0.049,0.071,M,recombinant,233,0.9628,
407,B6.A-19 BC1,5214,6939,2012-10-31,2012-11-03,2012-11-16,14,3,1,0,-,2,09:17:00,0.026,0.06,F,recombinant,234,0.9669,small
408,B6.A-19 BC1,5214,6939,2012-10-31,2012-11-03,2012-11-16,14,3,1,0,-,3,09:22:00,0.048,0.066,F,B6/B6,231,0.9545,
409,B6.A-19 BC1,5214,6939,2012-10-31,2012-11-03,2012-11-16,14,3,1,0,-,4,09:26:00,0.043,0.063,F,B6/B6,232,0.9587,
410,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,1,09:36:00,0.062,0.159,M,B6/B6,235,0.9711,
411,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,2,09:40:00,0.067,0.147,F,recombinant,234,0.9669,
412,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,3,09:46:00,0.077,0.146,F,B6/B6,231,0.9545,
413,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,4,09:50:00,0.066,0.135,F,B6/B6,234,0.9669,
414,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,5,09:54:00,0.078,0.144,F,recombinant,233,0.9628,
415,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,6,09:58:00,0.084,0.154,M,B6/A,232,0.9587,
416,B6.A-19 BC1,5024,6931,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,7,10:02:00,0.079,0.136,F,B6/A,233,0.9628,
417,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,1,10:12:00,0.06,0.119,M,recombinant,235,0.9711,
418,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,2,10:16:00,0.062,0.108,F,recombinant,233,0.9628,
419,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,3,10:20:00,0.046,0.094,F,recombinant,233,0.9628,
420,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,4,10:24:00,0.077,0.108,F,B6/B6,234,0.9669,
421,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,5,10:29:00,0.074,0.135,F,B6/B6,236,0.9752,
422,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,6,10:33:00,0.082,0.129,M,B6/B6,236,0.9752,
423,B6.A-15 BC1,4909,6942,2012-10-31,2012-11-03,2012-11-16,14,3,4,0,-,7,10:38:00,0.085,0.122,M,recombinant,236,0.9752,
424,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,1,10:49:00,0.095,0.131,M,B6/B6,234,0.9669,
425,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,2,10:54:00,0.071,0.123,M,recombinant,237,0.9793,
426,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,3,10:59:00,0.084,0.137,M,B6/B6,239,0.9876,
427,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,4,11:03:00,0.074,0.13,M,B6/B6,236,0.9752,
428,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,5,11:08:00,0.088,0.121,F,recombinant,233,0.9628,
429,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,6,11:13:00,0.089,0.14,F,B6/B6,194,0.8017,
430,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,7,11:18:00,0.114,0.142,M,B6/B6,224,0.9256,
431,B6.A-17 BC1,5009,6930,2012-10-31,2012-11-03,2012-11-16,14,3,5,0,-,8,11:23:00,0.084,0.135,M,B6/B6,234,0.9669,
432,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,1,11:33:00,0.081,0.159,M,B6/B6,0,0,
433,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,2,11:38:00,0.075,0.143,F,B6/B6,0,0,
434,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,3,11:43:00,0.082,0.147,F,B6/B6,0,0,
435,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,4,11:49:00,0.053,0.155,F,B6/B6,0,0,
436,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,5,11:55:00,0.071,0.155,M,B6/B6,0,0,
437,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,6,11:59:00,0.064,0.157,M,B6/B6,0,0,
438,B6.C,5014,6902,2012-10-31,2012-11-03,2012-11-16,14,5,2,0,-,7,12:04:00,0.075,0.152,F,B6/B6,0,0,
439,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,1,12:14:00,0.069,0.141,F,B6/A,222,0.9174,
440,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,2,12:18:00,0.056,0.112,M,recombinant,232,0.9587,
441,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,3,12:23:00,0.072,0.14,F,recombinant,205,0.8471,
442,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,4,12:28:00,0.086,0.149,M,recombinant,225,0.9298,
443,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,5,12:32:00,0.083,0.126,F,B6/A,231,0.9545,
444,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,6,12:36:00,0.079,0.145,M,recombinant,236,0.9752,
445,B6.A-15 BC1,473,6937,2012-10-31,2012-11-03,2012-11-16,14,3,4,1,-,7,12:41:00,0.09,0.137,F,B6/A,234,0.9669,pbs = 0.013
446,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,1,16:31:00,0.067,0.134,F,recombinant,234,0.9669,
447,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,2,16:36:00,0.051,0.112,F,recombinant,151,0.624,
448,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,3,16:42:00,0.051,0.084,M,B6/A,238,0.9835,no sac; green
449,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,4,16:47:00,0.061,0.111,F,B6/A,233,0.9628,no picture; embryo distroyed; green sac
450,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,5,16:52:00,0.057,0.131,F,recombinant,233,0.9628,
451,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,6,16:57:00,0.059,0.114,M,recombinant,236,0.9752,
452,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,7,17:01:00,0.065,0.136,M,recombinant,237,0.9793,
453,B6.A-17 BC1,3368,6935,2012-10-31,2012-11-03,2012-11-16,14,5,3,4,-,8,17:07:00,0.065,-,F,recombinant,237,0.9793,
454,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,1,17:18:00,0.073,0.149,F,B6/B6,236,0.9752,
455,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,2,17:22:00,0.076,0.162,M,recombinant,238,0.9835,
94559,-,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,3,17:24:00,0.069,0.162,-,-,-,-,eliminated: duplicate from 455
456,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,4,17:29:00,0.072,0.184,M,B6/B6,237,0.9793,
457,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,5,17:34:00,0.042,0.188,F,B6/A,233,0.9628,
458,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,6,17:39:00,0.07,0.162,F,recombinant,233,0.9628,
459,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,7,17:43:00,0.06,0.158,M,recombinant,233,0.9628,
460,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,8,17:49:00,0.062,0.165,M,B6/A,234,0.9669,
461,B6.A-19 BC1,5268,6912,2012-10-31,2012-11-03,2012-11-16,14,6,2,0,-,9,17:54:00,0.086,0.167,M,recombinant,234,0.9669,
462,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,1,18:03:00,0.081,0.17,M,B6/B6,237,0.9793,
463,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,2,18:09:00,0.093,0.182,M,recombinant,238,0.9835,
464,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,3,18:15:00,0.072,0.168,F,B6/A,236,0.9752,
465,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,4,18:21:00,0.077,0.154,F,B6/A,234,0.9669,
466,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,5,18:25:00,0.077,0.166,F,B6/A,236,0.9752,
467,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,6,18:29:00,0.056,0.143,M,B6/B6,236,0.9752,
468,B6.A-15 BC1,3511,6910,2012-10-31,2012-11-03,2012-11-16,14,5,1,0,-,7,18:34:00,0.075,0.172,M,recombinant,239,0.9876,
469,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-03,2012-11-16,14,2,5,0,-,1,18:45:00,0.072,0.146,F,B6/B6,235,0.9711,
470,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-03,2012-11-16,14,2,5,0,-,2,18:50:00,0.038,0.125,F,B6/A,234,0.9669,
471,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,3,18:54:00,0.066,0.162,F,B6/A,228,0.9421,
472,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,4,18:59:00,0.068,0.164,F,B6/B6,233,0.9628,
473,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,5,19:03:00,0.079,0.158,F,B6/B6,236,0.9752,
475,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,6,19:15:00,0.054,0.171,F,recombinant,233,0.9628,
476,B6.A-17 BC1,5008,6914,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,7,19:19:00,0.059,0.17,F,recombinant,234,0.9669,
477,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,1,12:24:00,0.088,0.131,M,B6/B6,238,0.9835,
478,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,2,12:30:00,0.073,0.139,M,B6/B6,235,0.9711,
479,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,3,12:34:00,0.075,0.134,F,B6/B6,236,0.9752,
480,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,4,12:39:00,0.06,0.124,F,B6/B6,234,0.9669,
481,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,5,12:44:00,0.07,0.145,F,B6/B6,233,0.9628,
482,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,6,12:48:00,0.06,0.12,F,B6/B6,237,0.9793,
483,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,7,12:52:00,0.075,0.167,M,B6/B6,238,0.9835,
484,B6.A-X F1,4712,6909,2012-10-31,2012-11-04,2012-11-17,14,3,5,0,-,8,12:56:00,0.065,0.119,F,B6/B6,230,0.9504,no picture
485,B6.A-17 BC1,5222,6973,2012-11-03,2012-11-04,2012-11-17,14,3,3,3,-,1,13:03:00,0.099,0.141,M,B6/B6,237,0.9793,
486,B6.A-17 BC1,5222,6973,2012-11-03,2012-11-04,2012-11-17,14,3,3,3,-,2,13:09:00,0.044,0.127,F,B6/B6,233,0.9628,
487,B6.A-17 BC1,5222,6973,2012-11-03,2012-11-04,2012-11-17,14,3,3,3,-,3,13:13:00,0.076,0.154,F,B6/A,235,0.9711,
488,B6.A-17 BC1,5222,6973,2012-11-03,2012-11-04,2012-11-17,14,3,3,3,-,4,13:17:00,0.068,0.153,F,B6/B6,234,0.9669,
489,B6.A-17 BC1,5222,6973,2012-11-03,2012-11-04,2012-11-17,14,3,3,3,-,5,13:22:00,0.066,0.159,F,B6/B6,233,0.9628,
490,B6.A-17 BC1,5222,6973,2012-11-03,2012-11-04,2012-11-17,14,3,3,3,-,6,13:26:00,0.07,0.148,M,recombinant,238,0.9835,
491,B6.A-15 BC1,3512,6967,2012-11-03,2012-11-04,2012-11-17,14,2,1,0,-,1,13:36:00,0.078,0.147,M,recombinant,239,0.9876,
492,B6.A-15 BC1,3512,6967,2012-11-03,2012-11-04,2012-11-17,14,2,1,0,-,2,13:41:00,0.075,0.149,F,B6/B6,233,0.9628,
493,B6.A-15 BC1,3512,6967,2012-11-03,2012-11-04,2012-11-17,14,2,1,0,-,3,13:46:00,0.09,0.146,F,recombinant,234,0.9669,
494,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,1,13:56:00,0.065,0.168,F,recombinant,234,0.9669,
495,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,2,14:01:00,0.07,0.152,F,recombinant,231,0.9545,
496,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,3,14:07:00,0.062,0.16,F,recombinant,219,0.905,
497,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,4,14:12:00,0.067,0.151,F,B6/B6,235,0.9711,
498,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,5,14:17:00,0.078,0.158,M,recombinant,238,0.9835,
499,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,6,14:22:00,0.075,0.171,F,B6/B6,197,0.814,
500,B6.A-19 BC1,5023,6951,2012-10-31,2012-11-04,2012-11-17,14,2,5,0,-,7,14:26:00,0.084,0.176,M,B6/B6,235,0.9711,
501,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,1,14:39:00,0.079,0.156,M,B6/B6,236,0.9752,one ovary colected
502,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,2,14:43:00,0.069,0.15,M,B6/B6,227,0.938,
503,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,3,14:48:00,0.083,0.177,M,B6/B6,238,0.9835,
504,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,4,14:52:00,0.088,0.163,F,B6/B6,233,0.9628,
505,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,5,14:57:00,0.077,0.189,M,B6/B6,237,0.9793,
506,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,6,15:01:00,0.076,0.169,M,B6/B6,237,0.9793,
507,B6.A-X F1,6790,6940,2012-10-31,2012-11-04,2012-11-17,14,1,6,0,-,7,15:05:00,0.083,0.154,F,B6/B6,233,0.9628,
508,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,1,11:46:00,0.093,0.211,F,B6/A,214,0.8843,
509,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,2,11:50:00,0.099,0.212,F,recombinant,233,0.9628,
510,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,3,11:54:00,0.084,0.245,M,B6/B6,237,0.9793,
511,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,4,11:58:00,0.078,0.235,M,recombinant,237,0.9793,
512,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,5,12:03:00,0.079,0.223,M,B6/B6,236,0.9752,
513,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,6,12:07:00,0.088,0.246,M,B6/B6,238,0.9835,
514,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,7,12:12:00,0.085,0.245,F,recombinant,227,0.938,
515,B6.A-15 BC1,5105,6926,2012-10-31,2012-11-04,2012-11-18,15,4,4,0,-,8,12:16:00,0.08,0.255,M,B6/B6,239,0.9876,
516,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,1,12:25:00,0.092,0.206,F,B6/A,233,0.9628,dam w/cystic kidney
517,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,2,12:30:00,0.068,0.227,F,B6/B6,233,0.9628,
518,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,3,12:34:00,0.066,0.231,M,B6/B6,238,0.9835,
519,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,4,12:38:00,0.081,0.237,M,recombinant,237,0.9793,
520,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,5,12:43:00,0.065,0.24,F,recombinant,130,0.5372,
521,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,6,12:47:00,0.087,0.269,M,B6/A,236,0.9752,
522,B6.A-19 BC1,5265,6944,2012-10-31,2012-11-04,2012-11-18,15,3,4,0,-,7,12:52:00,0.081,0.241,M,recombinant,234,0.9669,
523,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,1,13:02:00,0.061,0.167,F,recombinant,233,0.9628,
524,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,2,13:05:00,0.077,0.262,M,recombinant,237,0.9793,
525,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,3,13:09:00,0.077,0.211,M,B6/B6,233,0.9628,
526,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,4,13:14:00,0.069,0.222,F,B6/A,191,0.7893,
527,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,5,13:19:00,0.066,0.23,F,B6/A,234,0.9669,
528,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,6,13:24:00,0.069,0.305,F,recombinant,236,0.9752,
529,B6.A-17 BC1,485,6911,2012-10-31,2012-11-04,2012-11-18,15,4,3,1,-,7,13:29:00,0.08,0.256,M,recombinant,237,0.9793,
